Unnamed: 0,text,diggCount,replyCommentTotal,createTimeISO,videoWebUrl,place,text_tokens,bigrams,sentiment,sentiment_score
9295,terliuqq tgok,1,1.0,10/10/2025 15:38:50,https://www.tiktok.com/@firdausalkarim_/video/7559482919006309652,Daud Grill Changlun,"['terliuqq', 'tgok']","[('terliuqq', 'tgok')]",neutral,0.6348078846931458
9296,sedap makan kt,0,0.0,06/24/2023 05:44:37,https://www.tiktok.com/@deechannel85/video/7247858608434580738,Daud Grill Changlun,"['sedap', 'makan', 'kt']","[('sedap', 'makan'), ('makan', 'kt')]",positive,0.8493903875350952
9297,jomm try,1,0.0,06/23/2023 21:14:40,https://www.tiktok.com/@deechannel85/video/7247858608434580738,Daud Grill Changlun,"['jomm', 'try']","[('jomm', 'try')]",positive,0.3900560736656189
9298,pergi,0,0.0,06/24/2023 04:06:34,https://www.tiktok.com/@deechannel85/video/7247858608434580738,Daud Grill Changlun,['pergi'],[],neutral,0.8647691011428833
9299,mantap,1,1.0,06/23/2023 22:18:58,https://www.tiktok.com/@deechannel85/video/7247858608434580738,Daud Grill Changlun,['mantap'],[],neutral,0.8647691011428833
9300,,1,0.0,05/06/2025 11:39:58,https://www.tiktok.com/@deechannel85/video/7247858608434580738,Daud Grill Changlun,['nan'],[],neutral,0.8647691011428833
9301,masak lomakk my fav,1,1.0,09/29/2025 12:43:46,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['masak', 'lomakk', 'my', 'fav']","[('masak', 'lomakk'), ('lomakk', 'my'), ('my', 'fav')]",positive,0.5151214003562927
9302,siput sedut,1,1.0,09/29/2025 12:52:17,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['siput', 'sedut']","[('siput', 'sedut')]",positive,0.6097666025161743
9303,siput sedut tu,1,1.0,09/29/2025 12:50:44,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['siput', 'sedut', 'tu']","[('siput', 'sedut'), ('sedut', 'tu')]",positive,0.6008934378623962
9304,pekat nya laksa,2,1.0,09/29/2025 12:43:15,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['pekat', 'nya', 'laksa']","[('pekat', 'nya'), ('nya', 'laksa')]",positive,0.36548277735710144
9305,fuhh menu,1,1.0,09/29/2025 12:46:51,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['fuhh', 'menu']","[('fuhh', 'menu')]",negative,0.9900854229927063
9306,sedapnya,0,1.0,09/29/2025 20:22:20,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['sedapnya'],[],neutral,0.8647691011428833
9307,weh sedapnya,1,0.0,09/29/2025 13:27:13,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['weh', 'sedapnya']","[('weh', 'sedapnya')]",positive,0.9225865602493286
9308,ulam,1,0.0,09/29/2025 14:54:27,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['ulam'],[],neutral,0.8647691011428833
9309,laksa tuu,1,0.0,09/29/2025 16:38:31,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['laksa', 'tuu']","[('laksa', 'tuu')]",neutral,0.7447375059127808
9310,meriah,2,1.0,09/29/2025 13:12:24,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['meriah'],[],neutral,0.8647691011428833
9311,masyaallah nampak sedap sedap,1,0.0,09/29/2025 14:47:15,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['masyaallah', 'nampak', 'sedap', 'sedap']","[('masyaallah', 'nampak'), ('nampak', 'sedap'), ('sedap', 'sedap')]",positive,0.8747391700744629
9312,cari jumpa maps kedai nie,1,0.0,10/05/2025 11:21:08,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['cari', 'jumpa', 'maps', 'kedai', 'nie']","[('cari', 'jumpa'), ('jumpa', 'maps'), ('maps', 'kedai'), ('kedai', 'nie')]",neutral,0.9885286688804626
9313,terima kasih atikah mai tanda hadir,1,2.0,09/29/2025 12:45:30,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['terima', 'kasih', 'atikah', 'mai', 'tanda', 'hadir']","[('terima', 'kasih'), ('kasih', 'atikah'), ('atikah', 'mai'), ('mai', 'tanda'), ('tanda', 'hadir')]",positive,0.6951829791069031
9314,sedapnya buboq kacang,1,1.0,09/29/2025 13:17:29,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['sedapnya', 'buboq', 'kacang']","[('sedapnya', 'buboq'), ('buboq', 'kacang')]",positive,0.8081771731376648
9315,jenuh pikiaq makan,1,1.0,09/29/2025 13:06:13,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['jenuh', 'pikiaq', 'makan']","[('jenuh', 'pikiaq'), ('pikiaq', 'makan')]",negative,0.9785786271095276
9316,dmn ni,1,0.0,09/29/2025 13:55:26,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['dmn', 'ni']","[('dmn', 'ni')]",negative,0.994256317615509
9317,tudia sedapnya tgk makanan,1,0.0,09/29/2025 16:39:56,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['tudia', 'sedapnya', 'tgk', 'makanan']","[('tudia', 'sedapnya'), ('sedapnya', 'tgk'), ('tgk', 'makanan')]",positive,0.9316979050636292
9318,nampak sedap menu-menu dia,1,1.0,09/29/2025 12:48:27,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['nampak', 'sedap', 'menu-menu', 'dia']","[('nampak', 'sedap'), ('sedap', 'menu-menu'), ('menu-menu', 'dia')]",positive,0.7115865349769592
9319,padu,1,0.0,09/29/2025 15:11:35,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['padu'],[],neutral,0.8647692203521729
9320,sedap,0,0.0,09/30/2025 08:19:31,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['sedap'],[],neutral,0.8647692203521729
9321,fuh menarik menu-menu,0,0.0,10/05/2025 11:11:50,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['fuh', 'menarik', 'menu-menu']","[('fuh', 'menarik'), ('menarik', 'menu-menu')]",positive,0.45377910137176514
9322,uish kt changlun ja pergi,0,0.0,10/13/2025 23:13:01,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['uish', 'kt', 'changlun', 'ja', 'pergi']","[('uish', 'kt'), ('kt', 'changlun'), ('changlun', 'ja'), ('ja', 'pergi')]",negative,0.5554503798484802
9323,sedap dok pergi makan,0,0.0,10/02/2025 08:07:31,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['sedap', 'dok', 'pergi', 'makan']","[('sedap', 'dok'), ('dok', 'pergi'), ('pergi', 'makan')]",positive,0.9264949560165405
9324,nampak sedap woi,0,0.0,10/01/2025 22:03:31,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['nampak', 'sedap', 'woi']","[('nampak', 'sedap'), ('sedap', 'woi')]",positive,0.8360189199447632
9325,best,0,0.0,09/30/2025 13:14:21,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['best'],[],neutral,0.8647692203521729
9326,menarik,0,0.0,09/30/2025 13:08:42,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.",['menarik'],[],neutral,0.8647692203521729
9327,best trbaikk santap dh try alhamdulillah,0,0.0,10/02/2025 17:45:18,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['best', 'trbaikk', 'santap', 'dh', 'try', 'alhamdulillah']","[('best', 'trbaikk'), ('trbaikk', 'santap'), ('santap', 'dh'), ('dh', 'try'), ('try', 'alhamdulillah')]",positive,0.9915118217468262
9328,betul lauk,0,0.0,09/30/2025 08:45:30,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['betul', 'lauk']","[('betul', 'lauk')]",neutral,0.6138232350349426
9329,i aih,0,0.0,09/29/2025 17:04:05,https://www.tiktok.com/@atikahghazali11/video/7555366069842578689,"Santap Tokwan, Jalan Lama Sintok, Changlun, Kedah.","['i', 'aih']","[('i', 'aih')]",neutral,0.830077052116394
9330,buka,0,1.0,12/22/2024 21:58:29,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,['buka'],[],neutral,0.8647692203521729
9331,sedap,0,0.0,01/23/2025 13:46:10,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,['sedap'],[],neutral,0.8647692203521729
9332,kena try,0,0.0,01/03/2025 22:05:13,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,"['kena', 'try']","[('kena', 'try')]",negative,0.907833993434906
9333,harga murah sedap,0,0.0,01/03/2025 20:08:39,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,"['harga', 'murah', 'sedap']","[('harga', 'murah'), ('murah', 'sedap')]",positive,0.9859753847122192
9334,best,2,8.0,12/22/2024 13:57:03,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,['best'],[],neutral,0.8647692203521729
9335,,1,0.0,12/08/2024 10:11:09,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,['nan'],[],neutral,0.8647692203521729
9336,nama sebenar,0,0.0,03/22/2025 15:21:37,https://www.tiktok.com/@ibms_ikantamban/video/7445731239736134919,D'Santai Ikan Bakar,"['nama', 'sebenar']","[('nama', 'sebenar')]",neutral,0.4817527234554291
9337,kt mna ni sis,0,1.0,11/11/2025 21:19:57,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,"['kt', 'mna', 'ni', 'sis']","[('kt', 'mna'), ('mna', 'ni'), ('ni', 'sis')]",negative,0.4992223381996155
9338,sedap,0,0.0,11/18/2025 16:08:53,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,['sedap'],[],neutral,0.8647692203521729
9339,terima kasih mai cafe kedai kg sg petani changlun google secretflavour kg sg petani changlun na,0,0.0,11/12/2025 20:48:52,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,"['terima', 'kasih', 'mai', 'cafe', 'kedai', 'kg', 'sg', 'petani', 'changlun', 'google', 'secretflavour', 'kg', 'sg', 'petani', 'changlun', 'na']","[('terima', 'kasih'), ('kasih', 'mai'), ('mai', 'cafe'), ('cafe', 'kedai'), ('kedai', 'kg'), ('kg', 'sg'), ('sg', 'petani'), ('petani', 'changlun'), ('changlun', 'google'), ('google', 'secretflavour'), ('secretflavour', 'kg'), ('kg', 'sg'), ('sg', 'petani'), ('petani', 'changlun'), ('changlun', 'na')]",neutral,0.7544065713882446
9340,mna ye,0,0.0,11/12/2025 19:01:47,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,"['mna', 'ye']","[('mna', 'ye')]",neutral,0.9434165358543396
9341,bakery,1,1.0,11/12/2025 18:38:06,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,['bakery'],[],neutral,0.8647692203521729
9342,,0,0.0,11/12/2025 12:59:53,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,['nan'],[],neutral,0.8647692203521729
9343,mantap kawan jngan lupa polomee back,0,0.0,11/12/2025 11:58:04,https://www.tiktok.com/@ummuainuls/video/7571363891062541589,Secret Flavor Bakery,"['mantap', 'kawan', 'jngan', 'lupa', 'polomee', 'back']","[('mantap', 'kawan'), ('kawan', 'jngan'), ('jngan', 'lupa'), ('lupa', 'polomee'), ('polomee', 'back')]",positive,0.5454887747764587
9344,,3,0.0,09/21/2024 23:14:38,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9345,,2,1.0,09/19/2024 23:37:43,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9346,,2,0.0,09/20/2024 14:26:35,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9347,duduk ja ramai sgt kena tngu turn,15,3.0,09/19/2024 20:10:09,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['duduk', 'ja', 'ramai', 'sgt', 'kena', 'tngu', 'turn']","[('duduk', 'ja'), ('ja', 'ramai'), ('ramai', 'sgt'), ('sgt', 'kena'), ('kena', 'tngu'), ('tngu', 'turn')]",negative,0.79416823387146
9348,,2,0.0,09/20/2024 22:23:54,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9349,,2,0.0,09/20/2024 17:27:31,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9350,,2,0.0,09/20/2024 14:13:03,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9351,,2,0.0,09/20/2024 07:56:45,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9352,,2,1.0,09/20/2024 11:43:09,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9353,abg lajak mai makan kenduri Kodiang ni,5,0.0,09/20/2024 14:14:32,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['abg', 'lajak', 'mai', 'makan', 'kenduri', 'Kodiang', 'ni']","[('abg', 'lajak'), ('lajak', 'mai'), ('mai', 'makan'), ('makan', 'kenduri'), ('kenduri', 'kodiang'), ('kodiang', 'ni')]",neutral,0.5824053883552551
9354,,2,0.0,09/20/2024 18:28:41,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9355,wad tiga celsius jaga makan,6,1.0,09/19/2024 23:52:29,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['wad', 'tiga', 'celsius', 'jaga', 'makan']","[('wad', 'tiga'), ('tiga', 'celsius'), ('celsius', 'jaga'), ('jaga', 'makan')]",positive,0.4917685389518738
9356,wow sedap,2,0.0,09/21/2024 22:55:40,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['wow', 'sedap']","[('wow', 'sedap')]",positive,0.837355375289917
9357,,2,0.0,09/20/2024 23:04:53,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9358,,2,0.0,09/20/2024 14:10:53,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9359,,2,0.0,09/20/2024 09:17:57,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647692203521729
9360,,2,0.0,09/21/2024 14:30:48,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647691011428833
9361,,2,0.0,09/20/2024 04:36:27,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['nan'],[],neutral,0.8647691011428833
9362,hadir,2,0.0,09/20/2024 14:46:15,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['hadir'],[],neutral,0.8647691011428833
9363,habih seketul tu pening smpai esok darah smpai pucuk kelapa sempoi,2,0.0,09/20/2024 13:17:33,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['habih', 'seketul', 'tu', 'pening', 'smpai', 'esok', 'darah', 'smpai', 'pucuk', 'kelapa', 'sempoi']","[('habih', 'seketul'), ('seketul', 'tu'), ('tu', 'pening'), ('pening', 'smpai'), ('smpai', 'esok'), ('esok', 'darah'), ('darah', 'smpai'), ('smpai', 'pucuk'), ('pucuk', 'kelapa'), ('kelapa', 'sempoi')]",negative,0.7498587965965271
9364,fuhh,1,0.0,09/22/2024 14:18:04,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,['fuhh'],[],neutral,0.8647691011428833
9365,bawa tu,2,0.0,09/20/2024 12:59:24,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['bawa', 'tu']","[('bawa', 'tu')]",neutral,0.8954445123672485
9366,noohh padu-padu,2,0.0,09/20/2024 22:37:58,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['noohh', 'padu-padu']","[('noohh', 'padu-padu')]",negative,0.95802241563797
9367,kj cmart hari-hari makan moi kedai ni haha,4,1.0,09/20/2024 14:18:07,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['kj', 'cmart', 'hari-hari', 'makan', 'moi', 'kedai', 'ni', 'haha']","[('kj', 'cmart'), ('cmart', 'hari-hari'), ('hari-hari', 'makan'), ('makan', 'moi'), ('moi', 'kedai'), ('kedai', 'ni'), ('ni', 'haha')]",neutral,0.6989995241165161
9368,abg mai rumah bg je haha,2,0.0,09/21/2024 00:59:58,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['abg', 'mai', 'rumah', 'bg', 'je', 'haha']","[('abg', 'mai'), ('mai', 'rumah'), ('rumah', 'bg'), ('bg', 'je'), ('je', 'haha')]",positive,0.9295806288719177
9369,ni ye,2,0.0,09/20/2024 18:30:43,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['ni', 'ye']","[('ni', 'ye')]",neutral,0.8025215864181519
9370,lawa baju jumpa,2,0.0,09/20/2024 19:48:32,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['lawa', 'baju', 'jumpa']","[('lawa', 'baju'), ('baju', 'jumpa')]",neutral,0.9818209409713745
9371,pergi mkan,2,0.0,09/20/2024 13:48:59,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['pergi', 'mkan']","[('pergi', 'mkan')]",neutral,0.898032546043396
9372,pehh syahdu ni kena sedap woi ngidam tequihh,2,0.0,09/20/2024 19:53:40,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['pehh', 'syahdu', 'ni', 'kena', 'sedap', 'woi', 'ngidam', 'tequihh']","[('pehh', 'syahdu'), ('syahdu', 'ni'), ('ni', 'kena'), ('kena', 'sedap'), ('sedap', 'woi'), ('woi', 'ngidam'), ('ngidam', 'tequihh')]",negative,0.7322514653205872
9373,sedap ni,2,0.0,09/20/2024 12:54:12,https://www.tiktok.com/@makanbajet/video/7416275870215654664,Sup Kedah Nasi Ayam Tiga Rasa,"['sedap', 'ni']","[('sedap', 'ni')]",positive,0.8871997594833374
9374,ka sedap haritu pergi mengecewakan,32,18.0,11/04/2025 12:49:55,https://www.tiktok.com/@firdausalkarim_/video/7568719317097843988,Dekya Authentic Thai Jalan Changlun,"['ka', 'sedap', 'haritu', 'pergi', 'mengecewakan']","[('ka', 'sedap'), ('sedap', 'haritu'), ('haritu', 'pergi'), ('pergi', 'mengecewakan')]",positive,0.6477539539337158
9375,haza min fadli rabbi bru mai try ni alhamdulillah somtam pelam tomsep daging sedap kena la tekak mai try tekak msing-msing la tp bab makan cerewet tp alhamdulillah kna ngn tekak hehe,1,3.0,11/09/2025 13:04:17,https://www.tiktok.com/@firdausalkarim_/video/7568719317097843988,Dekya Authentic Thai Jalan Changlun,"['haza', 'min', 'fadli', 'rabbi', 'bru', 'mai', 'try', 'ni', 'alhamdulillah', 'somtam', 'pelam', 'tomsep', 'daging', 'sedap', 'kena', 'la', 'tekak', 'mai', 'try', 'tekak', 'msing-msing', 'la', 'tp', 'bab', 'makan', 'cerewet', 'tp', 'alhamdulillah', 'kna', 'ngn', 'tekak', 'hehe']","[('haza', 'min'), ('min', 'fadli'), ('fadli', 'rabbi'), ('rabbi', 'bru'), ('bru', 'mai'), ('mai', 'try'), ('try', 'ni'), ('ni', 'alhamdulillah'), ('alhamdulillah', 'somtam'), ('somtam', 'pelam'), ('pelam', 'tomsep'), ('tomsep', 'daging'), ('daging', 'sedap'), ('sedap', 'kena'), ('kena', 'la'), ('la', 'tekak'), ('tekak', 'mai'), ('mai', 'try'), ('try', 'tekak'), ('tekak', 'msing-msing'), ('msing-msing', 'la'), ('la', 'tp'), ('tp', 'bab'), ('bab', 'makan'), ('makan', 'cerewet'), ('cerewet', 'tp'), ('tp', 'alhamdulillah'), ('alhamdulillah', 'kna'), ('kna', 'ngn'), ('ngn', 'tekak'), ('tekak', 'hehe')]",positive,0.5979201793670654
9376,hampa review sedap indah kabar rupa maaf la,20,5.0,11/04/2025 21:07:13,https://www.tiktok.com/@firdausalkarim_/video/7568719317097843988,Dekya Authentic Thai Jalan Changlun,"['hampa', 'review', 'sedap', 'indah', 'kabar', 'rupa', 'maaf', 'la']","[('hampa', 'review'), ('review', 'sedap'), ('sedap', 'indah'), ('indah', 'kabar'), ('kabar', 'rupa'), ('rupa', 'maaf'), ('maaf', 'la')]",positive,0.8273540139198303
9377,kt kedai,0,1.0,11/15/2025 20:34:20,https://www.tiktok.com/@firdausalkarim_/video/7568719317097843988,Dekya Authentic Thai Jalan Changlun,"['kt', 'kedai']","[('kt', 'kedai')]",neutral,0.866692841053009
9378,bg tau kmi mna pusing pinggan klau tak mahu bg tau kmi merajuk,1,3.0,11/06/2025 19:27:22,https://www.tiktok.com/@firdausalkarim_/video/7568719317097843988,Dekya Authentic Thai Jalan Changlun,"['bg', 'tau', 'kmi', 'mna', 'pusing', 'pinggan', 'klau', 'tak', 'mahu', 'bg', 'tau', 'kmi', 'merajuk']","[('bg', 'tau'), ('tau', 'kmi'), ('kmi', 'mna'), ('mna', 'pusing'), ('pusing', 'pinggan'), ('pinggan', 'klau'), ('klau', 'tak'), ('tak', 'mahu'), ('mahu', 'bg'), ('bg', 'tau'), ('tau', 'kmi'), ('kmi', 'merajuk')]",neutral,0.6559267640113831
